time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timeUTC
1576335600,7169.15,7045.08,7164.53,2961.52,21008500.68,7075.2,direct,,2019-12-15 00:00:00
1576339200,7088.96,7033.14,7075.2,1676.51,11824954.1,7078.29,direct,,2019-12-15 01:00:00
1576342800,7096.46,7070.99,7078.29,487.22,3456384.75,7086.01,direct,,2019-12-15 02:00:00
1576346400,7114.33,7081.48,7086.01,863.44,6132175.62,7110.35,direct,,2019-12-15 03:00:00
1576350000,7116.66,7082.69,7110.35,455.12,3235385.76,7095.55,direct,,2019-12-15 04:00:00
1576353600,7103.75,7085.74,7095.55,340.1,2414032.86,7093.54,direct,,2019-12-15 05:00:00
1576357200,7110.99,7085.08,7093.54,440.42,3135638.52,7099.82,direct,,2019-12-15 06:00:00
1576360800,7111.99,7092.98,7099.82,444.7,3166852.35,7104.44,direct,,2019-12-15 07:00:00
1576364400,7115.67,7080.29,7104.44,411.55,2926457.81,7080.29,direct,,2019-12-15 08:00:00
1576368000,7092.01,7030.37,7080.29,1112.02,7852335.17,7056.08,direct,,2019-12-15 09:00:00
1576371600,7070.7,7044.34,7056.08,686.29,4850828.66,7058.3,direct,,2019-12-15 10:00:00
1576375200,7090.81,7057.52,7058.3,297.22,2109018.63,7075.22,direct,,2019-12-15 11:00:00
1576378800,7081.9,7064.05,7075.22,261.74,1864309.35,7069.52,direct,,2019-12-15 12:00:00
1576382400,7083.27,7069.2,7069.52,666.13,4711659.98,7072.56,direct,,2019-12-15 13:00:00
1576386000,7076.93,7060.69,7072.56,265.62,1881933.18,7067.89,direct,,2019-12-15 14:00:00
1576389600,7074.52,7055.28,7067.89,398.1,2820690.06,7068.26,direct,,2019-12-15 15:00:00
1576393200,7204.93,7058.08,7068.26,3281.19,23401750.78,7157.23,direct,,2019-12-15 16:00:00
1576396800,7184.78,7142.12,7157.23,546.85,3918483.59,7162.79,direct,,2019-12-15 17:00:00
1576400400,7169.32,7144.26,7162.79,492.84,3528956.22,7148.71,direct,,2019-12-15 18:00:00
1576404000,7154.28,7103.76,7148.71,552.29,3939350.74,7110.92,direct,,2019-12-15 19:00:00
1576407600,7127.68,7108.67,7110.92,382.56,2729462.79,7118.47,direct,,2019-12-15 20:00:00
1576411200,7159.46,7073.32,7118.47,1449.36,10305376.66,7085.12,direct,,2019-12-15 21:00:00
1576414800,7100.49,7082.41,7085.12,371.37,2639725.61,7096.34,direct,,2019-12-15 22:00:00
1576418400,7129.98,7094.85,7096.34,417.91,2975967.35,7125.56,direct,,2019-12-15 23:00:00
1576422000,7136.17,7114.7,7125.56,428.76,3062533.08,7132.07,direct,,2019-12-16 00:00:00
1576425600,7138.54,7097.93,7132.07,590.26,4201458.17,7098.1,direct,,2019-12-16 01:00:00
1576429200,7129.77,7098.1,7098.1,414.39,2955745.38,7121.32,direct,,2019-12-16 02:00:00
1576432800,7134.61,7110.85,7121.32,343.25,2446023.06,7134.56,direct,,2019-12-16 03:00:00
1576436400,7138.25,7115.34,7134.56,296.56,2115805.13,7127.42,direct,,2019-12-16 04:00:00
1576440000,7149.86,7124.63,7127.42,357.11,2549193.92,7144.88,direct,,2019-12-16 05:00:00
1576443600,7144.88,7126.83,7144.88,598.21,4287772.4,7133.89,direct,,2019-12-16 06:00:00
1576447200,7149.72,7131.79,7133.89,379.34,2712539.08,7137.11,direct,,2019-12-16 07:00:00
1576450800,7144.82,7111.86,7137.11,1383.34,9881947.18,7132.39,direct,,2019-12-16 08:00:00
1576454400,7147.25,7078.58,7132.39,2206.94,15705054.12,7097.5,direct,,2019-12-16 09:00:00
1576458000,7112.59,7094.21,7097.5,1361.22,9694357.69,7105.17,direct,,2019-12-16 10:00:00
1576461600,7119.29,7099.73,7105.17,1975.05,14074010.69,7107.24,direct,,2019-12-16 11:00:00
1576465200,7116.58,7088.34,7107.24,1675.22,11927402.25,7089.65,direct,,2019-12-16 12:00:00
1576468800,7091.65,7064.35,7089.65,1378.55,9747763.3,7088.48,direct,,2019-12-16 13:00:00
1576472400,7093.75,7078.98,7088.48,411.99,2933417.69,7085.68,direct,,2019-12-16 14:00:00
1576476000,7104.82,7085.27,7085.68,699.44,4974872.08,7104.48,direct,,2019-12-16 15:00:00
1576479600,7113.15,7090.14,7104.48,587.89,4179806.59,7090.23,direct,,2019-12-16 16:00:00
1576483200,7100.58,7082.98,7090.23,728.5,5171853.28,7085.36,direct,,2019-12-16 17:00:00
1576486800,7097.91,7073.17,7085.36,690.72,4902424.36,7080.04,direct,,2019-12-16 18:00:00
1576490400,7104.05,7077.19,7080.04,669.38,4744061.27,7086.17,direct,,2019-12-16 19:00:00
1576494000,7132.9,7078.29,7086.17,1161.21,8240981.06,7108.5,direct,,2019-12-16 20:00:00
1576497600,7135.9,7094.7,7108.5,869.74,6180759.8,7130.1,direct,,2019-12-16 21:00:00
1576501200,7163.19,7119.55,7130.1,1061.21,7574240.39,7161.39,direct,,2019-12-16 22:00:00
1576504800,7172.46,7134.84,7161.39,1142.32,8168448.25,7135.4,direct,,2019-12-16 23:00:00
1576508400,7149.78,7098.87,7135.4,1023.96,7271633.89,7103.48,direct,,2019-12-17 00:00:00
1576512000,7113.27,7102.74,7103.48,1941.14,13823512.96,7112.04,direct,,2019-12-17 01:00:00
1576515600,7133.11,7109.05,7112.04,687.35,4887749.01,7130.85,direct,,2019-12-17 02:00:00
1576519200,7131.91,6876.42,7130.85,10656.56,74032376.85,6944.56,direct,,2019-12-17 03:00:00
1576522800,6944.78,6909.2,6944.56,2403.77,16608623.96,6928.12,direct,,2019-12-17 04:00:00
1576526400,6934.26,6869.19,6928.12,2763.23,19031822.74,6881.41,direct,,2019-12-17 05:00:00
1576530000,6917.41,6878.64,6881.41,1671.65,11526700.3,6898.56,direct,,2019-12-17 06:00:00
1576533600,6914.18,6897.42,6898.56,762.63,5287519.1,6906.14,direct,,2019-12-17 07:00:00
1576537200,6912.33,6894.14,6906.14,1089.92,7533952.48,6897.33,direct,,2019-12-17 08:00:00
1576540800,6921.15,6896.16,6897.33,1080.59,7488174.33,6908.11,direct,,2019-12-17 09:00:00
1576544400,6912.75,6895.21,6908.11,771.78,5348104.72,6896.61,direct,,2019-12-17 10:00:00
1576548000,6913.55,6894.74,6896.61,547.82,3793710.67,6906.9,direct,,2019-12-17 11:00:00
1576551600,6906.99,6872.55,6906.9,1530.53,10547001.64,6889.09,direct,,2019-12-17 12:00:00
1576555200,6903.45,6880.24,6889.09,677.11,4694773.13,6898.0,direct,,2019-12-17 13:00:00
1576558800,6908.64,6890.38,6898.0,642.9,4460882.79,6899.79,direct,,2019-12-17 14:00:00
1576562400,6904.97,6891.48,6899.79,518.95,3606389.62,6898.91,direct,,2019-12-17 15:00:00
1576566000,6902.11,6881.01,6898.91,386.38,2670479.98,6886.28,direct,,2019-12-17 16:00:00
1576569600,6898.97,6869.59,6886.28,814.97,5631400.82,6892.51,direct,,2019-12-17 17:00:00
1576573200,6898.65,6887.77,6892.51,624.47,4319864.09,6891.99,direct,,2019-12-17 18:00:00
1576576800,6910.54,6891.27,6891.99,655.27,4535498.52,6902.2,direct,,2019-12-17 19:00:00
1576580400,6945.71,6895.05,6902.2,1786.45,12341795.74,6945.71,direct,,2019-12-17 20:00:00
1576584000,6948.12,6891.6,6945.71,1210.46,8379908.87,6892.15,direct,,2019-12-17 21:00:00
1576587600,6895.61,6750.11,6892.15,5458.73,37154478.46,6786.31,direct,,2019-12-17 22:00:00
1576591200,6786.46,6709.11,6786.31,3775.51,25455631.77,6766.4,direct,,2019-12-17 23:00:00
1576594800,6767.97,6717.51,6766.4,2500.92,16862077.05,6717.51,direct,,2019-12-18 00:00:00
1576598400,6749.67,6659.32,6717.51,3764.38,25231041.87,6747.86,direct,,2019-12-18 01:00:00
1576602000,6749.07,6708.86,6747.86,1174.75,7904868.01,6728.71,direct,,2019-12-18 02:00:00
1576605600,6742.35,6719.3,6728.71,1437.73,9684824.37,6725.75,direct,,2019-12-18 03:00:00
1576609200,6727.63,6614.68,6725.75,5562.63,37026178.18,6642.09,direct,,2019-12-18 04:00:00
1576612800,6661.59,6602.69,6642.09,3325.1,22027474.49,6607.04,direct,,2019-12-18 05:00:00
1576616400,6639.47,6604.2,6607.04,2191.18,14527136.47,6632.88,direct,,2019-12-18 06:00:00
1576620000,6696.19,6596.55,6632.88,2964.97,19694661.51,6602.64,direct,,2019-12-18 07:00:00
1576623600,6646.91,6585.46,6602.64,2619.94,17353275.33,6635.84,direct,,2019-12-18 08:00:00
1576627200,6665.58,6617.39,6635.84,1241.34,8243819.85,6665.58,direct,,2019-12-18 09:00:00
1576630800,6694.11,6656.15,6665.58,1420.33,9481023.94,6669.71,direct,,2019-12-18 10:00:00
1576634400,6719.1,6666.95,6669.71,1117.66,7488523.73,6711.11,direct,,2019-12-18 11:00:00
1576638000,6730.88,6696.58,6711.11,1002.48,6735869.73,6696.58,direct,,2019-12-18 12:00:00
1576641600,6720.72,6673.15,6696.58,1138.27,7619921.95,6688.16,direct,,2019-12-18 13:00:00
1576645200,6692.65,6666.87,6688.16,979.52,6551948.97,6677.3,direct,,2019-12-18 14:00:00
1576648800,6693.38,6628.14,6677.3,1097.45,7318268.48,6637.52,direct,,2019-12-18 15:00:00
1576652400,6641.1,6604.65,6637.52,1269.2,8407688.48,6631.8,direct,,2019-12-18 16:00:00
1576656000,6664.6,6628.21,6631.8,901.76,6009292.01,6636.12,direct,,2019-12-18 17:00:00
1576659600,6660.09,6633.73,6636.12,938.54,6251131.71,6648.71,direct,,2019-12-18 18:00:00
1576663200,6669.96,6633.95,6648.71,1156.44,7698575.65,6663.69,direct,,2019-12-18 19:00:00
1576666800,6665.54,6623.51,6663.69,1118.05,7434330.95,6627.05,direct,,2019-12-18 20:00:00
1576670400,6639.54,6522.32,6627.05,4978.63,32736619.63,6555.74,direct,,2019-12-18 21:00:00
1576674000,6688.35,6450.69,6555.74,8935.48,58542318.26,6684.66,direct,,2019-12-18 22:00:00
1576677600,6740.62,6658.17,6684.66,3786.75,25345349.26,6709.06,direct,,2019-12-18 23:00:00
1576681200,6874.44,6709.0,6709.06,6283.47,42758617.14,6838.84,direct,,2019-12-19 00:00:00
1576684800,6916.53,6797.62,6838.84,3941.47,27007089.68,6892.43,direct,,2019-12-19 01:00:00
1576688400,6925.19,6850.43,6892.43,2356.27,16224232.67,6880.64,direct,,2019-12-19 02:00:00
1576692000,6893.2,6842.68,6880.64,1294.48,8886219.2,6876.88,direct,,2019-12-19 03:00:00
1576695600,6974.23,6871.71,6876.88,3943.91,27337384.34,6971.05,direct,,2019-12-19 04:00:00
1576699200,7223.77,6959.95,6971.05,9907.66,70530552.16,7132.83,direct,,2019-12-19 05:00:00
1576702800,7209.67,7128.29,7132.83,2775.85,19890457.19,7140.21,direct,,2019-12-19 06:00:00
1576706400,7413.3,7139.09,7140.21,5269.24,38450761.2,7413.3,direct,,2019-12-19 07:00:00
1576710000,7442.26,7257.95,7413.3,4718.82,34479588.26,7294.53,direct,,2019-12-19 08:00:00
1576713600,7376.98,7236.54,7294.53,3569.65,26062418.67,7258.82,direct,,2019-12-19 09:00:00
1576717200,7262.33,7145.83,7258.82,3805.94,27340432.88,7177.12,direct,,2019-12-19 10:00:00
1576720800,7201.19,7151.76,7177.12,1131.49,8122714.14,7166.92,direct,,2019-12-19 11:00:00
1576724400,7189.65,7166.92,7166.92,661.09,4750484.3,7179.53,direct,,2019-12-19 12:00:00
1576728000,7179.53,7148.81,7179.53,1131.18,8113036.98,7153.65,direct,,2019-12-19 13:00:00
1576731600,7176.67,7129.81,7153.65,1685.62,12068474.18,7165.38,direct,,2019-12-19 14:00:00
1576735200,7176.94,7140.4,7165.38,1032.88,7396947.07,7143.17,direct,,2019-12-19 15:00:00
1576738800,7148.54,7102.04,7143.17,1306.63,9318498.62,7104.21,direct,,2019-12-19 16:00:00
1576742400,7123.05,7090.29,7104.21,1705.68,12112230.22,7090.35,direct,,2019-12-19 17:00:00
1576746000,7157.38,7057.66,7090.35,2367.95,16771571.95,7124.71,direct,,2019-12-19 18:00:00
1576749600,7195.4,7124.33,7124.71,1596.55,11458789.49,7161.88,direct,,2019-12-19 19:00:00
1576753200,7182.05,7139.18,7161.88,549.16,3943151.9,7159.26,direct,,2019-12-19 20:00:00
1576756800,7219.27,7149.71,7159.26,1782.75,12819483.22,7192.69,direct,,2019-12-19 21:00:00
1576760400,7235.91,7078.73,7192.69,2483.14,17780956.87,7094.62,direct,,2019-12-19 22:00:00
1576764000,7128.65,7081.78,7094.62,1608.68,11458408.82,7127.09,direct,,2019-12-19 23:00:00
1576767600,7181.33,7120.16,7127.09,1415.56,10136590.97,7151.04,direct,,2019-12-20 00:00:00
1576771200,7176.98,7131.28,7151.04,1078.96,7722390.89,7145.29,direct,,2019-12-20 01:00:00
1576774800,7161.26,7122.79,7145.29,1156.05,8250228.32,7138.39,direct,,2019-12-20 02:00:00
1576778400,7176.16,7130.11,7138.39,688.56,4932642.57,7164.42,direct,,2019-12-20 03:00:00
1576782000,7189.81,7148.41,7164.42,1076.29,7713559.14,7188.78,direct,,2019-12-20 04:00:00
1576785600,7193.2,7150.54,7188.78,845.02,6061302.3,7163.18,direct,,2019-12-20 05:00:00
1576789200,7175.05,7146.06,7163.18,650.07,4662464.18,7165.6,direct,,2019-12-20 06:00:00
1576792800,7168.66,7141.91,7165.6,780.13,5585249.13,7162.72,direct,,2019-12-20 07:00:00
1576796400,7172.77,7151.17,7162.72,690.06,4959880.34,7159.26,direct,,2019-12-20 08:00:00
1576800000,7171.67,7094.06,7159.26,1456.08,10385291.33,7131.22,direct,,2019-12-20 09:00:00
1576803600,7136.16,7105.52,7131.22,672.23,4787606.49,7112.72,direct,,2019-12-20 10:00:00
1576807200,7145.26,7108.39,7112.72,755.57,5411656.67,7132.76,direct,,2019-12-20 11:00:00
1576810800,7152.33,7129.06,7132.76,507.89,3640516.52,7139.19,direct,,2019-12-20 12:00:00
1576814400,7149.34,7130.23,7139.19,417.94,2990589.92,7135.11,direct,,2019-12-20 13:00:00
1576818000,7140.68,7101.23,7135.11,971.57,6925307.1,7101.23,direct,,2019-12-20 14:00:00
1576821600,7134.64,7097.89,7101.23,912.6,6509015.35,7123.33,direct,,2019-12-20 15:00:00
1576825200,7163.67,7122.18,7123.33,842.65,6034866.17,7156.73,direct,,2019-12-20 16:00:00
1576828800,7179.61,7117.56,7156.73,2653.59,19005463.13,7146.01,direct,,2019-12-20 17:00:00
1576832400,7170.58,7142.15,7146.01,1368.45,9807525.47,7147.78,direct,,2019-12-20 18:00:00
1576836000,7163.76,7143.39,7147.78,650.81,4664380.92,7156.83,direct,,2019-12-20 19:00:00
1576839600,7171.85,7152.44,7156.83,1253.0,8994180.7,7161.14,direct,,2019-12-20 20:00:00
1576843200,7209.2,7156.39,7161.14,1573.58,11295737.85,7199.83,direct,,2019-12-20 21:00:00
1576846800,7205.9,7182.95,7199.83,692.97,4991832.75,7203.85,direct,,2019-12-20 22:00:00
1576850400,7215.08,7171.3,7203.85,1500.88,10779020.47,7214.25,direct,,2019-12-20 23:00:00
1576854000,7230.25,7155.01,7214.25,1197.37,8611438.61,7172.83,direct,,2019-12-21 00:00:00
1576857600,7185.37,7155.43,7172.83,949.64,6802145.1,7180.98,direct,,2019-12-21 01:00:00
1576861200,7203.09,7164.99,7180.98,949.42,6824557.7,7200.38,direct,,2019-12-21 02:00:00
1576864800,7227.32,7190.3,7200.38,1321.95,9524572.9,7209.63,direct,,2019-12-21 03:00:00
1576868400,7224.41,7202.88,7209.63,574.92,4144936.47,7214.07,direct,,2019-12-21 04:00:00
1576872000,7234.56,7209.41,7214.07,810.35,5849802.11,7226.73,direct,,2019-12-21 05:00:00
1576875600,7229.22,7207.56,7226.73,583.84,4215609.39,7209.85,direct,,2019-12-21 06:00:00
1576879200,7224.3,7192.72,7209.85,568.95,4098348.58,7209.95,direct,,2019-12-21 07:00:00
1576882800,7212.09,7191.38,7209.95,370.01,2669562.88,7203.41,direct,,2019-12-21 08:00:00
1576886400,7213.86,7180.39,7203.41,449.03,3234004.86,7193.93,direct,,2019-12-21 09:00:00
1576890000,7198.75,7167.85,7193.93,381.22,2743945.2,7173.22,direct,,2019-12-21 10:00:00
1576893600,7197.41,7173.14,7173.22,273.5,1980196.37,7194.34,direct,,2019-12-21 11:00:00
1576897200,7194.34,7177.16,7194.34,403.55,2907905.68,7181.59,direct,,2019-12-21 12:00:00
1576900800,7200.51,7170.69,7181.59,611.01,4392530.3,7172.88,direct,,2019-12-21 13:00:00
1576904400,7190.71,7167.05,7172.88,291.41,2098952.49,7179.2,direct,,2019-12-21 14:00:00
1576908000,7186.32,7161.02,7179.2,982.27,7066456.91,7165.26,direct,,2019-12-21 15:00:00
1576911600,7168.88,7151.07,7165.26,461.9,3323009.56,7153.86,direct,,2019-12-21 16:00:00
1576915200,7166.24,7151.06,7153.86,220.95,1588856.94,7163.25,direct,,2019-12-21 17:00:00
1576918800,7168.62,7132.82,7163.25,1067.91,7623532.52,7136.81,direct,,2019-12-21 18:00:00
1576922400,7158.98,7136.41,7136.81,619.54,4442370.22,7156.03,direct,,2019-12-21 19:00:00
1576926000,7176.85,7148.59,7156.03,405.97,2914020.1,7168.74,direct,,2019-12-21 20:00:00
1576929600,7176.11,7155.77,7168.74,455.45,3266446.93,7167.89,direct,,2019-12-21 21:00:00
1576933200,7169.28,7138.93,7167.89,559.5,4006382.57,7154.88,direct,,2019-12-21 22:00:00
1576936800,7166.91,7142.36,7154.88,610.2,4365301.99,7156.92,direct,,2019-12-21 23:00:00
1576940400,7167.27,7145.03,7156.92,435.93,3118674.26,7167.25,direct,,2019-12-22 00:00:00
1576944000,7168.13,7146.29,7167.25,399.47,2865037.33,7164.07,direct,,2019-12-22 01:00:00
1576947600,7180.53,7161.61,7164.07,646.47,4640806.06,7178.11,direct,,2019-12-22 02:00:00
1576951200,7183.27,7166.13,7178.11,481.53,3465886.43,7173.76,direct,,2019-12-22 03:00:00
1576954800,7178.73,7163.73,7173.76,262.89,1887516.0,7176.76,direct,,2019-12-22 04:00:00
1576958400,7185.16,7163.34,7176.76,419.44,3010124.24,7179.02,direct,,2019-12-22 05:00:00
1576962000,7201.93,7152.67,7179.02,938.12,6722461.54,7153.87,direct,,2019-12-22 06:00:00
1576965600,7172.41,7148.9,7153.87,411.52,2953734.05,7167.25,direct,,2019-12-22 07:00:00
1576969200,7178.25,7144.76,7167.25,312.34,2246683.96,7159.47,direct,,2019-12-22 08:00:00
1576972800,7180.96,7149.44,7159.47,292.1,2111015.52,7150.07,direct,,2019-12-22 09:00:00
1576976400,7182.02,7150.07,7150.07,231.4,1667865.44,7164.8,direct,,2019-12-22 10:00:00
1576980000,7187.01,7159.64,7164.8,272.34,1959138.69,7169.51,direct,,2019-12-22 11:00:00
1576983600,7179.85,7156.34,7169.51,161.86,1164834.3,7163.79,direct,,2019-12-22 12:00:00
1576987200,7182.54,7162.18,7163.79,305.53,2192290.22,7170.38,direct,,2019-12-22 13:00:00
1576990800,7177.41,7152.06,7170.38,202.93,1458960.5,7160.76,direct,,2019-12-22 14:00:00
1576994400,7175.23,7143.17,7160.76,265.01,1899318.71,7154.63,direct,,2019-12-22 15:00:00
1576998000,7209.9,7150.25,7154.63,867.74,6228397.54,7206.44,direct,,2019-12-22 16:00:00
1577001600,7219.15,7176.31,7206.44,929.19,6683235.35,7182.65,direct,,2019-12-22 17:00:00
1577005200,7201.48,7180.31,7182.65,200.99,1449309.13,7191.47,direct,,2019-12-22 18:00:00
1577008800,7214.39,7186.73,7191.47,581.83,4182607.18,7189.73,direct,,2019-12-22 19:00:00
1577012400,7209.12,7182.22,7189.73,239.22,1725406.64,7183.37,direct,,2019-12-22 20:00:00
1577016000,7204.26,7182.02,7183.37,254.37,1840967.58,7191.81,direct,,2019-12-22 21:00:00
1577019600,7215.79,7180.62,7191.81,720.79,5181740.34,7195.95,direct,,2019-12-22 22:00:00
1577023200,7202.32,7181.71,7195.95,232.38,1678219.99,7190.67,direct,,2019-12-22 23:00:00
1577026800,7220.38,7187.53,7190.67,479.35,3453470.9,7214.93,direct,,2019-12-23 00:00:00
1577030400,7284.55,7194.61,7214.93,3124.38,22617412.44,7247.55,direct,,2019-12-23 01:00:00
1577034000,7389.68,7231.25,7247.55,3978.69,29096296.55,7333.77,direct,,2019-12-23 02:00:00
1577037600,7436.95,7332.7,7333.77,3228.55,23858535.25,7409.83,direct,,2019-12-23 03:00:00
1577041200,7466.81,7384.74,7409.83,3652.81,27128601.72,7421.89,direct,,2019-12-23 04:00:00
1577044800,7469.44,7408.53,7421.89,1441.44,10722963.73,7430.35,direct,,2019-12-23 05:00:00
1577048400,7434.12,7396.75,7430.35,835.07,6216238.0,7418.03,direct,,2019-12-23 06:00:00
1577052000,7426.92,7393.18,7418.03,950.82,7060640.94,7416.54,direct,,2019-12-23 07:00:00
1577055600,7527.4,7415.74,7416.54,3876.46,29009179.87,7517.58,direct,,2019-12-23 08:00:00
1577059200,7634.84,7517.58,7517.58,4924.84,37330190.95,7564.47,direct,,2019-12-23 09:00:00
1577062800,7643.63,7551.32,7564.47,2320.42,17621077.44,7622.93,direct,,2019-12-23 10:00:00
1577066400,7645.35,7568.87,7622.93,1644.9,12508698.25,7577.49,direct,,2019-12-23 11:00:00
1577070000,7613.06,7576.28,7577.49,1075.67,8177053.98,7605.8,direct,,2019-12-23 12:00:00
1577073600,7607.57,7573.66,7605.8,594.69,4515563.88,7576.22,direct,,2019-12-23 13:00:00
1577077200,7592.23,7554.41,7576.22,865.18,6563930.71,7560.51,direct,,2019-12-23 14:00:00
1577080800,7567.92,7473.58,7560.51,2335.69,17555796.13,7489.42,direct,,2019-12-23 15:00:00
1577084400,7526.41,7484.99,7489.42,819.78,6162960.8,7513.55,direct,,2019-12-23 16:00:00
1577088000,7551.72,7505.39,7513.55,1020.26,7686032.66,7543.94,direct,,2019-12-23 17:00:00
1577091600,7544.38,7515.6,7543.94,1051.41,7932411.63,7540.94,direct,,2019-12-23 18:00:00
1577095200,7552.32,7529.36,7540.94,708.74,5351556.23,7533.29,direct,,2019-12-23 19:00:00
